"id","title","external_tags","targets"
ckmvbbg0a7007952dpmgi8qrzdd,깃허브(GitHub)로 취업하기,"[""career""]","{개발 일반,동기부여,커리어}"
ckjw79ngk3206621vpk0lewobqe,Android에서 사용하는 CoroutineScope을 알아보자,[],"{Kotlin,안드로이드}"
ckn8nqu9o22769nqyeq4u98ly,JPA + Querydsl group_concat 사용법 - Yun Blog | 기술 블로그,[],{Java}
ckn8odj10181269nqyzk462uc3,서비스 단계별로 개선하기,,{데브옵스}
ckn5fzxkz19179826pcx3e1ovm9,신입개발자 기술면접 모음,,"{비전공자 & 신입,커리어}"
ckgakofha1167310p7yjwx0h3u,반드시 알아야 할 쿠버네티스 디자인 패턴 10가지,[],"{서버 / 백엔드,Kubernetes,데브옵스}"
ckn8nyd6k98139nqyyzyc3pxu,DevOps 팀을 위한 모니터링 팁,,{데브옵스}
ckhbrojx42386610qbslz07uyq,Visual Studio Code를 사용해 Git 커밋 메시지 작성하기,[],"{Git / Github,툴 / 생산성}"
ckmua8y2p5327482dpm87n3ofav,Google Play 리뷰에 In-App Review API를 활용해보세요!,"[""Google Play""]",{안드로이드}
ckgby6agr3259610phlnzs2jhd,확률적 자료구조를 이용한 추정 - 유일한 원소 개수(Cardinality) 추정과 HyperLogLog,"[""성능"", ""자료구조"", ""hyperloglog"", ""추정"", ""확률""]",{컴퓨터 과학}
ckgangl8w2085510p7jqblcsc1,Use Chrome DevTools Like a Senior Frontend Developer,"[""Front End Development"", ""JavaScript"", ""Chrome"", ""Web Development"", ""Software""]",{웹 프론트엔드}
ckk4yorsh6244291tkldcdg385p,Deconstructing React || Tejas Kumar,"[""react"", ""react.js"", ""javascript""]","{React,웹 프론트엔드,JavaScript}"
ckn8mjjon0077v9qylxxsvfzu,"따로 놀던 슬랙봇, gRPC 통해 하나 되기","[""grpc"", ""slack"", ""Slack Bot"", ""summer homework""]",{툴 / 생산성}
ckn5c65hz1404452dpcww28joj5,더 작은 APK를 위한 Android App Bundle에 대해서 🐷,"[""앱 번들"", ""Android App Bundle"", ""Aab"", ""Programming""]","{개발 일반,안드로이드}"
ckj16thut27512ys67ms6fnbh,"[iOS] 의존성 주입하기 - 외부 라이브러리, iOS 프레임워크",[],"{iOS,디자인패턴}"
ckg92rw973836510o3e2l4rk7m,LINE LIVE 채팅 기능의 기반이 되는 아키텍처,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}, {""name"": ""Architecture""}, {""name"": ""LINE LIVE""}]",{아키텍처}
ckgg088os2850310qi6ox49j7i,"IT직군별(개발,기획,디자인,마케터,대표) 동상이몽에 대하여",,"{개발 일반,IT 이야기}"
ckn8nwdii78259nqya58870z6,스크롤과 관련된 CSS 속성 3가지,[],"{웹 프론트엔드,웹}"
ckn8nwwc984879nqyvo0wf3wc,DEVIEW 2018 키노트,[],{세미나}
ckgfx18727525110phd26jrdbj,나는 과연 SW Engineer 라고 말할 수 있을까?,[],"{동기부여,비전공자 & 신입,개발 일반}"
ckizk5dew921471hmixea8j29p,야놀자를 떠나며... (feat. 레저큐),"[""퇴사"", ""이직"", ""면접""]","{커리어,동기부여,개발 일반}"
ckk7n20x11091451iquhrflw9kd,beginners-intro-javascript-node,,"{비전공자 & 신입,JavaScript}"
ckn8nwmzq82459nqypz55swpn,Kotlin과 Spring WebFlux 기반의 컨텐츠 인증 서비스 개발 후기,[],"{서버 / 백엔드,Kotlin,Framework,안드로이드}"
ckn8nv46i66729nqyqdx1fqxp,EV SSL 인증서 발급 과정에서 알게된 것들,,{웹}
ckn8nz9ag107149nqys76zdmv2,도커 101 : 가장 중요한 질문 8가지,[],"{클라우드,데브옵스}"
ckgfwsqry7266510phadkvs72i,Devhints — TL;DR for developer documentation,[],{툴 / 생산성}
ckg65ns8p4385410n1v3tq6h24,[번역] 왜 JSON.parse로 객체를 선언하는 방법이 더 빠를까? - 재그지그의 개발 블로그  ,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{개발 일반,JavaScript,Performance}"
ckjw5fxvk3065761jpk4vv5ffud,결합도와 응집도는 무엇일까?,[],{개발 일반}
ckir8obbr85071il4jd5jyyxg,캐시 성능 향상기 (Improving Cache Speed at Scale) : TOAST Meetup,,"{데이터베이스,서버 / 백엔드}"
ckmu0rvmc32021826pmmtx2zog3,Spring WebFlux와 Kotlin으로 만드는 Todo 서비스 - 1편 | Popit,"[""소프트웨어"", ""팁"", ""Spring"", ""kotlin"", ""코틀린""]","{웹,Kotlin}"
ckg7mzdoy2569710p69ag4pcdi,두 달 간의 신입 개발자 온보딩 과정을 돌아보며 - 신입 개발자들과의 인터뷰,"[{""name"": ""developer""}, {""name"": ""growth""}, {""name"": ""kakao""}, {""name"": ""new-krew""}, {""name"": ""recruitment""}]","{비전공자 & 신입,기업 / 스타트업}"
ckghp45zv18138510qi8yj4cdhy,개념 정리 - (9) 데이터베이스 편,"[""데이터베이스"", ""프로그래밍"", ""SQL""]",{데이터베이스}
ckhd4iiaj1676410mfgms6u9x9,the-art-of-command-line,,"{툴 / 생산성,개발 일반}"
ckkqhk66i1358181ipgdw33dt9p,Configuring the Back Button,[],{iOS}
ckn8o0itn112279nqyhusct7ms,내 서버에는 누가 들어오는 걸까 - Apache 액세스 로그를 Elastic Stack으로 분석하기,"[""elastic"", ""elastic stack""]","{서버 / 백엔드,데브옵스}"
ckn8nq7su15109nqy717uzksy,Github를 이용하는 전체 흐름 이해하기 #1 :: Outsider's Dev Story,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]","{아키텍처,Git / Github}"
ckg96quyy6242510o3hxtjsffv,개발자를 위한 SSD (Coding for SSD) - Part 6 : A Summary – What every programmer should know about solid-state drives,"[""block"", ""clustered-block"", ""garbage-collection"", ""nand-flash"", ""page"", ""PBA"", ""ssd""]","{하드웨어,개발 일반}"
ckg7rgp5d4116310p67xaj7nh6,Naver D2가 첫번째 대학생 세미나를 개최합니다!,"[""front-end"", ""자료구조"", ""알고리즘"", ""python"", ""d2campus"", ""d2cs""]","{웹 프론트엔드,세미나,컴퓨터 과학,Python}"
ckn8npxpl10219nqy2qvhgmk9,MySQL 쓰면서 하지 말아야 할 것 17가지,[],{데이터베이스}
ckjw9w7ds3511641vpkxz0my2mg,[Gatsby.js] 지킬 기반의 블로그를 개츠비로 옮기고 나서 달라진 점,,"{개발 일반,웹 프론트엔드}"
ckn8o5hy6139999nqyk3ii576k,마이크로 서비스 프로젝트 300개 관리하기 | Popit,"[""소프트웨어"", ""마이크로서비스"", ""docker"", ""kubernetes""]","{Kubernetes,아키텍처,데브옵스}"
ckgfwrlph7217310phbrkb9cv7,회사 밖에서 성장하기,[],"{개발 일반,비전공자 & 신입,동기부여}"
ckjap0nj92048791kpet8gofqk1,프런트엔드 개발자가 알아야하는 HTTP 프로토콜 Part 1,[],{웹}
ckg98255u306210nzdnqm9mdg,AWS S3 정적호스팅 SPA에 동적 메타태그 적용하기,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]",{웹 프론트엔드}
cklboo8oq2523882dp95mag1v4s,"2개월간의 재택근무가 끝났다.",[],"{커뮤니케이션,비전공자 & 신입,코로나19}"
ckn8nw9vu77139nqyj77qw13p,pxd Story :: 신입 UI 디자이너를 위한 'UI 가이드라인 바로 배우기' 지침서,[],"{UI/UX,비전공자 & 신입}"
ckn8nwws285059nqynzag29b1,TypeScript 한글 문서,[],{TypeScript}
ckg7ra7ay3981510p6mzjjdq9r,"포커, 어디까지 쳐봤니 - 서비스 개발에 플래닝 포커 도입 사례 (feat. 원격근무)","[""Feature List"", ""front-end"", ""frontend"", ""kakao"", ""kakaomap"", ""planning poker"", ""User Story""]","{웹 프론트엔드,기업 / 스타트업}"
ckn8ml1zc1584vqqy7nnkmslq,[Oracle Code Seoul 2017] Java 9과 Spring 5로 바라보는 Java의 변화와 도전,"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}, {""name"": ""Oracle""}, {""name"": ""oraclecode2017""}, {""name"": ""오라클코드""}, {""name"": ""developer""}]","{Java,서버 / 백엔드,Framework}"
ckn8nzh3c108199nqyx2na92s3,"SQL Server 2012 (코드명 Denali) 사용자 Tip과 강좌 - [SQL2012BI]2. DW, DM, OLAP의 이해",[],"{서버 / 백엔드,데이터베이스}"
ckkg6wymq2651941ho7ufdovw1i,"[Swift4][ReactiveX]RxSwift를 직접 구현해보기 - Event, Disposable, Observer, Observable",[],"{모바일,iOS}"
ckn8nw6rl76539nqyybazjccm,"6 Different ways to run method on Spring Boot startup",[],"{서버 / 백엔드,Framework}"
ckheiqakp7981910mf79f17254,[연재 3-1] UI/UX Prototype 툴 선택 - Just in mind,[],"{UI/UX,툴 / 생산성}"
ckg97sb71080410nzkk0y9z3r,"2020 카카오 인턴십 for Tech developers 문제해설","[{""name"": ""coding""}, {""name"": ""internship""}, {""name"": ""kakao""}, {""name"": ""new-krew""}, {""name"": ""recruitment""}, {""name"": ""tech""}, {""name"": ""test""}]",{비전공자 & 신입}
ckheln8la9802610mftqr5untu,Text fields & Forms design — UI components series,[],{UI/UX}
ckj7utdcu2719662ys656cc9bvr,그런 개발자로 괜찮은가 - '문화' 편,[],"{개발 일반,데브옵스,커리어}"
ckjwh97k33877941vpk3qltnrug,[IT 개발자와 일할 때 필요한 모든 개발지식] A to Z 자료 모음집 By 그랩],[],"{IT 이야기,개발 일반}"
ckghp59vb18200110qid54jntdo,[영어] SQL vs NoSQL or MySQL vs MongoDB,"[""sql"", ""nosql"", ""mongodb"", ""mysql"", ""sql vs nosql"", ""mysql vs mongodb"", ""mongodb vs mysql"", ""nosql vs sql"", ""scaling"", ""sql horizontal scaling"", ""what is nosql"", ""what is sql""]",{데이터베이스}
ckn8ns9k136429nqyg57fumv5,golang-news,,{Go}
ckg7robm94328910p6uck2ly8r,질문을 잘하는 개발자,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]",{비전공자 & 신입}
ckn8ntryk52539nqyyvzdjavi,신입 프론트엔드 개발자가 되려면 무엇을 학습해야 하나요?,"[""Development"", ""Frontend"", ""Newbie"", ""Guidelines""]","{비전공자 & 신입,웹 프론트엔드}"
ckgio9sdp3280310qnzyvuwvu3,Vimwiki + Jekyll + Github.io로 나만의 위키를 만들자,[],{툴 / 생산성}
ckjutzvb91782781jpk3hqwy612,gRPC 훑어보기 : TOAST Meetup,,"{서버 / 백엔드,개발 일반}"
ckn8o2v70124729nqyrzkrmf11,What's new in DevTools (Microsoft Edge 80) - Microsoft Edge Development,[],{아키텍처}
ckn8occsp173489nqybo4gepg9,Flutter의 문화를 소개합니다. ,[],"{크로스 플랫폼,개발 일반,Flutter}"
ckg9732jj6401010o3jwpioagy,React 적용 가이드 - React와 Redux,"[""javascript"", ""React"", ""Redux""]","{Framework,JavaScript,웹 프론트엔드}"
ckk6el1vd33821iquwf0hiqcw,유용한 Firebase 튜토리얼을 소개합니다 ,[],{클라우드}
ckn8nuk3w60419nqyt7hvkbzv,나만 모르고 있던 - HTTP/2 | Popit,"[""소프트웨어"", ""http1.1"", ""http2"", ""spdy""]",{웹}
ckn84fw557773902dpcothglf0u,Kotlin 더 잘 활용하기,[],{Kotlin}
ckn8nw2t275389nqyn11olfiu,[Book] 데이터 과학을 위한 통계,[],"{데이터 과학,컴퓨터 과학,머신러닝}"
ckggc6wvm8287110qi50umd1jd,개발자가 창업할 때 유의해야 할 세 가지 | Startup Lessons,[],"{기업 / 스타트업,개발 일반,커리어}"
ckg8puc62648110o3seeepn52,React 적용 가이드 - 네이버 메일 모바일 웹 적용기,"[""javascript"", ""React"", ""Redux""]","{개발 일반,툴 / 생산성,JavaScript,웹 프론트엔드}"
ckixxfm431687861tolb1w0ce4q,이미지로 더 멋지게 공유하기,,{UI/UX}
ckgfwg31d6759710phcihnw579,웹 개발자 로드맵 [번역],,"{커리어,비전공자 & 신입,웹,동기부여,개발 일반}"
ckn8oa6t3159009nqy95voji4v,왜 배민인가(부제:수습 2개월 차에 부쳐),[],"{커리어,비전공자 & 신입}"
ckjw9vp2u3533651jpkhhgz5vp0,엘라스틱 지도학습으로 IDS 정오탐 구분해보기 | Popit,"[""데이터분석"", ""보안"", ""머신러닝"", ""엘라스틱서치""]","{머신러닝,서버 / 백엔드,데이터 과학,보안}"
ckjwd62w63662391vpki4dw0xhj,모바일 앱에서의 사용자 여정(User Journey) 심층 탐구,[],"{웹 프론트엔드,툴 / 생산성,UI/UX,데이터 과학}"
ckjw8moqa3385141jpkzj0h8nsz,"[용어 정리] 입개발자를 위한 Accuracy, Precision, Recall | Popit","[""데이터분석"", ""Accuracy"", ""Recall"", ""Precision""]",{머신러닝}
ckga4oeok1795110nzqmoi50jb,Google I/O 2017 참관기 - 머신 러닝과 AI,"[""Google"", ""머신러닝"", ""AI""]","{데이터 과학,머신러닝}"
ckg979s0c6482010o3mwejx81m,Tim sort에 대해 알아보자,"[""자료구조"", ""알고리즘"", ""Tim sort"", ""정렬"", ""Merge sort"", ""Galloping+"", ""참조지역성""]",{컴퓨터 과학}
ckn8o019a110159nqyaiwwr3z3,JVM Internal,"[""JAVA"", ""jvm""]",{Java}
cklkg4stx7548026m5izrnkasb,Spring Boot와 AngualrJS를 조합한 코드 자동 생성 도구(scaffolding) | Popit,"[""소프트웨어"", ""Srping Boot"", ""AngularJS"", ""JHipster""]","{Java,Framework}"
ckjuxt2pm1981391vpkesul1td0,Now in Android  #31,"[""Android""]","{안드로이드,모바일}"
ckiqpqvoq3886451hs5gl8223ls,머신러닝을 활용한 오픈챗 클린 스코어 모델 개발기,"[""AI/ML""]","{서버 / 백엔드,머신러닝}"
ckj2643uc532522ys62vmes1xy,"잘가, 클린 코드",[],"{개발 일반,비전공자 & 신입}"
ckjaw0p352342701ppeoz5mnrlt,새로운 마크다운 파서가 필요한 이유,[],"{웹 프론트엔드,오픈소스,툴 / 생산성,UI/UX,웹}"
ckkbx2v483584311uquxdv1weel,git add –patch의 e 옵션,[],"{Git / Github,개발 일반,테스팅}"
ckn8nukyt60759nqy381uztmh,마이크로 서비스 관련 글 총정리 | Popit,"[""소프트웨어"", ""마이크로서비스"", ""MSA""]",{아키텍처}
ckga4xs6j2114610nz6095lo3q,"이메일 보안 강화 기능 소개 - 도메인 보호, DKIM, DMARC",,{보안}
ckjwdhn493739901jpknjcyjtbl,개발했더니 내 서재였던 건에 대하여,,"{데이터베이스,서버 / 백엔드}"
ckn8oek6w188709nqyazq5g178,Ingest PipeLine 설정을 통한 데이터 전처리,,{데이터 과학}
ckj84wvkn186121kpev7vafnx4,스크롤 이벤트 최적화,[],"{웹 프론트엔드,JavaScript}"
ckn8nq5b713829nqyxyarcmab,GitHub Actions에서 원하는 워크플로우 만들기 :: Outsider's Dev Story,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]","{Git / Github,아키텍처}"
ckgitvb8z6056910qncv133gto,HTTP/2 업로드 속도 향상기,"[""HTTP2 (KO)"", ""Cloudflare Network (KO)"", ""Network (KO)"", ""한국어"", ""Korean""]","{웹,네트워크}"
ckn8nymp9100539nqyvy14s0ex,리디북스 앱에 S Pen Remote 연동하기,,{아키텍처}
ckgfwud297310710phevscgp0e,[번역] 지난 5년 동안 소프트웨어 개발자로서 내가 배운 것들,[],"{동기부여,비전공자 & 신입,개발 일반}"
ckl637d573567511kp39julekbu,블로그를 만들며 고려한 것들 (JBEE.io),[],"{Framework,툴 / 생산성,개발 일반,웹 프론트엔드}"
ckn8nz8yy106969nqy4isgyapr,hadoop 총정리,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{머신러닝,데이터 과학}"
ckn8odrjl183429nqyhnf02t9s,디자인팀 제주도 리모트 후기,,{기업 / 스타트업}
ckgiuinna6552510qnm5a4o5vb,deno 첫 외주 후기,[],"{Rust,개발 일반,JavaScript}"
ckm1a6udl89894327o24i9ntepi,"2020년 1/3분기 (1~4월) 웹 브라우저 이슈",,"{개발 일반,IT 이야기,Tech,웹}"
ckgham46810851010qi74tnjhp7,[카카오AI리포트] 머신러닝 적용의 실제,"[""머신러닝"", ""데이터"", ""AI""]","{머신러닝,데이터 과학}"
ckhei1wec7381110n7bd20ltbw,Go RESTful API(gRPC Client) + Python gRPC  server,"[""Go"", ""Python"", ""Grpc"", ""Microservices"", ""Software Development""]","{서버 / 백엔드,Python,Go}"
ckj8557to199581kpe13znp43t,‘일을 하기 위한 혁신’의 방법을 찾은 개발팀,[],"{동기부여,기업 / 스타트업,개발 일반}"
ckga5tkcs3179410nzm4ai7bg1,React 렌더링과 성능 알아보기,,"{웹 프론트엔드,툴 / 생산성,Framework,JavaScript}"
ckn3xjcks42765926pm1khxarii,Selenium 으로 Web Scraping 아이 해봤니? | Popit,"[""소프트웨어"", ""아키텍처 및 설계"", ""보안"", ""Java"", ""Spring"", ""selenium""]","{보안,웹,Java}"
ckm2z9tau3546352dpmd915zc7o,iOS ) UIImagePickerController로 촬영한 사진/동영상 저장,[],"{iOS,모바일}"
ckg93xyo84771510o3tacgk1ag,클린 아키텍쳐,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}, {""name"": ""개발자""}, {""name"": ""소프트웨어""}, {""name"": ""책""}]",{개발 일반}
ckn8ml2q11627vqqyxpz940yd,[KSUG 2019 하반기 세미나] 자바한정: 널 서바이벌 가이드 (박성철),"[""자바"", ""java"", ""스프링"", ""spring"", ""한국스프링사용자모임"", ""ksug"", ""Null""]","{세미나,Java}"
ckgknf8n44275910o6ck8ggu26,Typescript가 두려운 당신에게,[],{JavaScript}
ckg7srskm4982510p6gqfdj1in,자바스크립트 호출 스택(Call Stack) 이해하기,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]",{JavaScript}
ckn8odxbd184729nqy0eqfxev4,Survival Analysis (2/3),,{데이터 과학}
ckih1o5nw20951nti3soz9le2,요즘 개발팀에 필요한 인재상,[],"{개발 일반,동기부여,비전공자 & 신입,커리어}"
ckn8mko620573vqqynlf04b33,DevOps Tutorial | Introduction to DevOps | Edureka,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]",{데브옵스}
ckgbjsrv02764610p7y0csruh9,iOS의 Bitcode 컴파일로 살펴보는 크로스 플랫폼 전략: Web versus Local Computing,"[""ko"", ""apple"", ""llvm""]",{iOS}
ckg982kx6312010nzr275ydqt,git add -p 와 git commit -v 의 사용 :: Outsider's Dev Story,"[{""name"": {""name"": ""기타""}}, {""name"": {""name"": ""Git""}}]",{Git / Github}
ckg8yx1ex1381810o3u1tjtn7o,[야생의 땅: 듀랑고] 서버 아키텍처 - SPOF 없는 분산 MMORPG 서버,"[{""name"": {""name"": ""백엔드""}}, {""name"": {""name"": ""서버 & 클라우드 & 아키텍쳐""}}]","{게임,서버 / 백엔드,아키텍처}"
ckg7rwl944457410p6p36qw6ny,"브라이언, 카카오의 다음 성장동력은 무엇인가요?","[{""name"": ""brian""}, {""name"": ""developers""}, {""name"": ""funfunday""}, {""name"": ""new-krew""}, {""name"": ""talk""}]",{기업 / 스타트업}
ckn8nyamq97339nqyf08zd8v4,리디스토리 성능 개선 이야기,,{Performance}
ckgbz60o23970210pha79yxdnt,The Practical Test Pyramid,[],{테스팅}
ckh48g02c619300yqo9wj0nek7,Next.js 10,[],"{Framework,웹 프론트엔드}"
ckg5x907x970110n1xap94y4m,<번역>자바스크립트의 메모리 모델,[],{JavaScript}
ckn8nsrrq41239nqykqmla2hr,이직기록 0. Intro,[],{커리어}
ckmke0t0y41361526pmn93kpv4m,웹 성능 최적화에 필요한 브라우저의 모든 것,[],"{웹 프론트엔드,웹}"
ckj118a6r46701hmunsuy44n0,팀 문화의 탄생,,"{개발 일반,기업 / 스타트업,동기부여}"
ckn8o8g8o152329nqyej0skd8p,"3분 게임 서버(Firebase) - Auth 소셜 로그인",[],{서버 / 백엔드}
ckn8ns92f36269nqybtzioxx3,http-decision-diagram,,{웹}
ckn8nwu6c84039nqybuogzedt,Play with Docker Classroom,[],{데브옵스}
ckjmgx4vp9097721ppeozeopolz,DOM 101 — Nodes&Events,"[""Dom"", ""HTML"", ""Document Object Model""]","{웹,JavaScript,웹 프론트엔드}"
ckg8qu5xj951210o3wkfx087u,"오픈소스를 향한 첫 걸음, D2 FEST 2014 오리엔테이션!","[""오픈소스"", ""git"", ""d2"", ""d2fest"", ""라이선스""]","{오픈소스,세미나}"
ckn8o2w50124939nqyvrwmw3m6,EStimator.dev: the modern JavaScript savings calculator,[],{JavaScript}
ckn5c6i0x1412272dpcuhace082,"7 design psychology fundamentals every designer should know",[],"{마케팅,기획}"
ckjw8fnah3340541jpkd6x2hbhh,"2019년 회고",[],"{동기부여,개발 일반}"
ckik1yu9287021ts5p4tsj9bz,first-contributions,,"{개발 일반,Git / Github,비전공자 & 신입,오픈소스}"
ckg7nac6u2765110p60yo5s9c0,NAVER 오픈소스 세미나 - Performance does matter,"[""오픈소스"", ""pinpoint"", ""opensource"", ""네이버오픈소스"", ""zipkin"", ""Apache skywalking""]","{세미나,오픈소스,Performance}"
ckjw6voiq3159671vpkb2qmmzuk,"if(kakao)2020 코멘터리 02 : Klaytn, Caver, KAS 가 만들어가는 쉽고 빠른 BApp 개발 환경","[""BApp"", ""Block Chain"", ""Cache"", ""Caver"", ""devops"", ""Ground X"", ""if kakao"", ""KAS"", ""Klaytn""]","{데브옵스,블록체인,데이터베이스}"
ckmof619t126757826pmtn424o6k,Android 12 Developer Preview 2,"[""Android""]",{안드로이드}
ckj11825q45661hmu1jdcxvlw,HTML5 폼 검증에 대해 정리해 보자,[],"{개발 일반,UI/UX,웹,웹 프론트엔드}"
ckmftykux144151726pmaoxjvxof,"2020년 2분기 회고",[],"{개발 일반,Git / Github,동기부여}"
ckn8nrqf531579nqy8gf3hp59,Electron 시작부터 배포까지,[],{크로스 플랫폼}
ckn8npqd508239nqy7ooi2m4y,"
    
      [JAVA] JVM · Qoo's Dev Blog
    
  ",[],"{Java,아키텍처}"
ckg97ppno051010nzxz3qxl0q,앱실행속도 개선을 위한 최적화 가이드 (2) : TOAST Meetup,,{유니티}
ckg90c7xn1863510o3cmu1pazw,문서화에 대해 아무도 말해주지 않는 것들,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}, {""name"": ""번역""}]",{개발 일반}
ckg8zmyuw1658710o3thna4bg6,레거시 운영개발팀을 수습하다.,"[{""name"": {""name"": ""개발 일반""}}, {""name"": {""name"": ""개발 문화/철학/방법론""}}]","{개발 일반,기업 / 스타트업}"
ckn8o5vee141889nqynzbmbvjy,신입 개발자 & 학생을 위한 Spring MVC Setting ( 2편 ) | Popit,"[""소프트웨어"", ""Spring"", ""신입개발자"", ""학생""]","{서버 / 백엔드,디자인패턴,비전공자 & 신입,Framework}"
ckjxsgwyf1137601iklo986brp3,코틀린에서 하이버네이트를 사용할 수 있을까?,,"{Kotlin,툴 / 생산성,서버 / 백엔드}"
ckg6cfv4i6456010n13ec2vazn,[번역] DOM은 정확히 무엇일까?,"[{""name"": {""name"": ""프론트엔드""}}, {""name"": {""name"": ""Javascript 관련""}}]","{웹,JavaScript}"
ckn8odkq0181749nqysxgot7ay,"2018 Women Techmakers Korea에 참가합니다.",,{세미나}
ckjw6qq643141201vpk0yy7va1h,[Java]Java Memory Model(자바 메모리 모델),[],"{개발 일반,Java}"
ckgbknai43430810p72q19j3dl,취직 준비를 위해 좋은 포트폴리오 만드는 방법,"[""칼럼"", ""포트폴리오""]","{커리어,비전공자 & 신입}"
ckgg4in9i3618910qi3rm1vc57,개발하기 바쁜데 글까지 쓰라고? | 글쓰는 개발자가 되자,[],"{비전공자 & 신입,동기부여,개발 일반}"
ckn8obtcw169849nqyzdc11kz1,더욱 스마트한 영상 처리 앱 개발을 위하여 ML Kit에 얼굴 윤곽 기능이 추가됩니다,[],"{머신러닝,데이터 과학}"
ckn8nt23645199nqy4hytfna5,ListItemReader 성능상 주의사항,[],{Performance}
ckla5enmq10126524nfvoak6axc,코틀린 웹 프로그래밍 using Ktor (1) | Popit,"[""소프트웨어"", ""kotlin"", ""ktor"", ""코틀린""]","{Kotlin,Framework,웹}"
ckgby7fro3312310ph914vjx6p,KMP : 문자열 검색 알고리즘,[],{컴퓨터 과학}
ckg96o9i86158910o3z70j20jj,개발자를 위한 SSD (Coding for SSD) - Part 2 : SSD의 아키텍처와 벤치마킹,"[""block"", ""clustered-block"", ""garbage-collection"", ""nand-flash"", ""page"", ""PBA"", ""ssd""]","{하드웨어,개발 일반}"
ckn8o2wzv125109nqysu1uhxe7,An architectural overview for WebRTC — A protocol for implementing video conferencing,"[""Zoom"", ""JavaScript"", ""Remote Working"", ""Nodejs"", ""WebRTC""]","{서버 / 백엔드,JavaScript,세미나}"
ckn8nujar60079nqyji3kt6tj,개발자가 처음 Docker 접할때 오는 멘붕 몇가지 | Popit,"[""소프트웨어"", ""도커"", ""docker""]",{데브옵스}
ckhbr52ob2159410qb3ju2ctld,"ipify: 300억 요청 처리, 그 너머로",[],"{클라우드,Go,서버 / 백엔드}"
ckn8ny3ov95899nqyfp5k8g35,EV SSL 인증서 발급 과정에서 알게된 것들,,{웹}
ckj7uu7ap2722322ys685iin1xf,왜 리액트를 쓰나요?,[],"{React,웹 프론트엔드,JavaScript}"
ckgk7sry53052810qmra9zwqm5,서버가 API를 뭐..? 개발자의 외계어 쉽게 이해하기,"[""개발자"", ""IT"", ""비전공자""]","{기획,IT 이야기}"
ckn8nqt2822109nqyw72sjatm,[입 개발] Redis 6.0 – ThreadedIO를 알아보자.,[],{데이터베이스}
ckn8nqx7g23829nqyr681f9j3,Composition API 경험 정리 | ChoDragon9,[],{커리어}
ckk4yo3cg6242631tkls4juoi7i,"Java, Go 성능 테스트 비교 글을 보고 | Popit","[""소프트웨어"", ""golang"", ""자바"", ""성능 테스트""]","{Go,툴 / 생산성,Java,개발 일반}"
ckmwse8al10368022dpmbha78ryl,서버 사이드 테스트 자동화 여정 - 5. 성능 테스트 리포트 생성 및 자동화 시스템 업무 적용 결과,"[""Automation"", ""Management/Operation"", ""QA"", ""Server-dev"", ""Testing""]","{테스팅,Performance,서버 / 백엔드}"
ckn8npe6305659nqyy0u9w4py,Spring Boot 프로젝트를 War로 패키징하기(생성하기),"[{""name"": {""name"": ""언어 & 프레임워크""}}, {""name"": {""name"": ""Java & Spring""}}]","{Framework,서버 / 백엔드}"
ckn8o4913133989nqyw8bl6ocx,Tesseract.js | Pure Javascript OCR for 100 Languages!,[],{JavaScript}
ckn88gx588434462dpc57wwp5kj,이미지 탐지기 쉽게 구현하기,"[""Machine Learning""]",{머신러닝}
ckn8o4lyv136219nqya5yhp25e,"1인 개발자가 글로벌 서비스를 운영하는 방법 - GGtics | Popit","[""소프트웨어"", ""채용"", ""서비스소개"", ""GGtics"", ""LoL"", ""리그 오브 레전드""]",{커리어}
ckgbp8lx95533210p7xq9bkac6,아이패드로 코딩하기,[],"{리눅스,툴 / 생산성}"
ckg7fs68w940910p61tyi4qh2,실시간 빅데이터는 어떻게 분석할까,"[""빅데이터"", ""분산 쿼리"", ""실시간""]",{데이터 과학}
ckn8o0kho112519nqyojmlpu08,"Data Loader, Better, Faster, Stronger","[""dataloader"", ""PyTorch dataset"", ""TensoFlow""]","{머신러닝,Performance}"
